Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
luminixs-jesus-white-t-shirt,LUMINIX's - Jesus White T-shirt,"<h3 data-start=""84"" data-end=""157""><strong data-start=""88"" data-end=""157"">Jesus White T-Shirt – Bold Faith, Timeless Style, Pure Expression</strong></h3>
<p data-start=""159"" data-end=""452"">Show your faith with confidence in the <strong data-start=""198"" data-end=""221"">Jesus White T-Shirt</strong>, featuring a striking monochrome illustration of Jesus set against bold, oversized typography. The verse <em data-start=""327"" data-end=""371"">“The Way, The Truth, The Life – John 14:6”</em> adds a meaningful touch, making this tee both stylish and spiritually uplifting.</p>
<p data-start=""454"" data-end=""679"">Crafted from soft, breathable fabric, it offers a relaxed fit perfect for everyday wear, worship gatherings, or faith-inspired outfits. The crisp white backdrop enhances the graphic’s impact, creating a clean and modern look.</p>
<p data-start=""681"" data-end=""694""><strong data-start=""681"" data-end=""694"">Features:</strong></p>
<ul data-start=""695"" data-end=""993"">
<li data-start=""695"" data-end=""758"">
<p data-start=""697"" data-end=""758""><strong data-start=""697"" data-end=""723"">Detailed Jesus artwork</strong> with bold, faith-centered design</p>
</li>
<li data-start=""759"" data-end=""820"">
<p data-start=""761"" data-end=""820""><strong data-start=""761"" data-end=""800"">Inspirational Scripture (John 14:6)</strong> for added meaning</p>
</li>
<li data-start=""821"" data-end=""872"">
<p data-start=""823"" data-end=""872""><strong data-start=""823"" data-end=""850"">Soft, breathable fabric</strong> for all-day comfort</p>
</li>
<li data-start=""873"" data-end=""930"">
<p data-start=""875"" data-end=""930""><strong data-start=""875"" data-end=""890"">Relaxed fit</strong> perfect for casual and spiritual wear</p>
</li>
<li data-start=""931"" data-end=""993"">
<p data-start=""933"" data-end=""993""><strong data-start=""933"" data-end=""954"">Crisp white color</strong> that highlights the powerful graphic</p>
</li>
</ul>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,499.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/a1b8842d-e2b1-472c-b3dd-24422af62c05.png?v=1763590541,1,"",false,,,,,,,,adults,,white,,,round,,s; m; l; xl; 2xl,short,unisex,medium,,kg,,,active
luminixs-jesus-white-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,499.00,799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-jesus-white-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,499.00,799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-jesus-white-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,499.00,799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-jesus-white-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,499.00,799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-rebel-angel-t-shirt,LUMINIX's - Rebel Angel T-shirt,"<h3 data-start=""82"" data-end=""155""><strong data-start=""86"" data-end=""155"">Rebel Angel T-Shirt – Fierce Art, Bold Energy, Unapologetic Style</strong></h3>
<p data-start=""157"" data-end=""439"">Unleash your edge with the <strong data-start=""184"" data-end=""207"">Rebel Angel T-Shirt</strong>, featuring a striking angelic warrior graphic infused with electric purple accents and dynamic streetwear typography. The powerful design blends classical art with modern rebellion, creating a standout piece that demands attention.</p>
<p data-start=""441"" data-end=""631"">Printed on soft, breathable black fabric with a relaxed, comfortable fit, this tee brings together attitude, artistry, and urban expression—perfect for anyone who loves statement streetwear.</p>
<p data-start=""633"" data-end=""646""><strong data-start=""633"" data-end=""646"">Features:</strong></p>
<ul data-start=""647"" data-end=""962"">
<li data-start=""647"" data-end=""719"">
<p data-start=""649"" data-end=""719""><strong data-start=""649"" data-end=""686"">High-impact angel warrior artwork</strong> with vibrant purple highlights</p>
</li>
<li data-start=""720"" data-end=""771"">
<p data-start=""722"" data-end=""771""><strong data-start=""722"" data-end=""749"">Bold “REBEL” typography</strong> for a fearless look</p>
</li>
<li data-start=""772"" data-end=""836"">
<p data-start=""774"" data-end=""836""><strong data-start=""774"" data-end=""814"">Soft, breathable cotton-blend fabric</strong> for all-day comfort</p>
</li>
<li data-start=""837"" data-end=""886"">
<p data-start=""839"" data-end=""886""><strong data-start=""839"" data-end=""854"">Relaxed fit</strong> ideal for everyday streetwear</p>
</li>
<li data-start=""887"" data-end=""962"">
<p data-start=""889"" data-end=""962""><strong data-start=""889"" data-end=""960"">Perfect for concerts, casual outfits, and expressive fashion lovers</strong></p>
</li>
</ul>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,429.00,699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/b59faa91-140f-4470-ab75-f91d22424c49.png?v=1763590373,1,"",false,,,,,,,,adults,,hoodie-2,cotton,,round,,s; m; l; xl; 2xl,short,unisex,medium,,kg,,,active
luminixs-rebel-angel-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,429.00,699.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-rebel-angel-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,429.00,699.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-rebel-angel-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,429.00,699.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-rebel-angel-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,429.00,699.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-broken-skull-black-t-shirt,LUMINIX's - Broken Skull Black T-shirt,"<h3 data-start=""90"" data-end=""164""><strong data-start=""94"" data-end=""164"">Broken Skull Black T-Shirt – Bold, Edgy, and Fearlessly Expressive</strong></h3>
<p data-start=""166"" data-end=""450"">Stand out with the <strong data-start=""185"" data-end=""215"">Broken Skull Black T-Shirt</strong>, designed for those who embrace dark aesthetics and unapologetic style. Featuring a striking cracked-skull graphic paired with gothic typography and artistic floral elements, this tee delivers a powerful streetwear look with attitude.</p>
<p data-start=""452"" data-end=""670"">Crafted from soft, breathable fabric, it offers a relaxed fit perfect for everyday wear. The monochrome print adds depth and edge, making it a statement piece for anyone who loves alternative, grunge, or urban fashion.</p>
<p data-start=""672"" data-end=""685""><strong data-start=""672"" data-end=""685"">Features:</strong></p>
<ul data-start=""686"" data-end=""974"">
<li data-start=""686"" data-end=""741"">
<p data-start=""688"" data-end=""741""><strong data-start=""688"" data-end=""717"">Bold graphic skull design</strong> with gothic lettering</p>
</li>
<li data-start=""742"" data-end=""793"">
<p data-start=""744"" data-end=""793""><strong data-start=""744"" data-end=""771"">Soft, breathable fabric</strong> for all-day comfort</p>
</li>
<li data-start=""794"" data-end=""845"">
<p data-start=""796"" data-end=""845""><strong data-start=""796"" data-end=""811"">Relaxed fit</strong> for a laid-back streetwear vibe</p>
</li>
<li data-start=""846"" data-end=""904"">
<p data-start=""848"" data-end=""904""><strong data-start=""848"" data-end=""882"">High-contrast monochrome print</strong> for a striking look</p>
</li>
<li data-start=""905"" data-end=""974"">
<p data-start=""907"" data-end=""974""><strong data-start=""907"" data-end=""972"">Perfect for casual outings, concerts, and edgy fashion styles</strong></p>
</li>
</ul>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,l,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,349.00,499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/ce497bf4-b96f-4a45-b3a2-53f77c2f10b9.png?v=1763590094,1,"",false,,,,,,,,adults,,hoodie-2,cotton,,round,,l; s; m; xl; 2xl,short,unisex,medium,,kg,,,active
luminixs-broken-skull-black-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,349.00,499.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-broken-skull-black-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,349.00,499.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-broken-skull-black-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,349.00,499.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
luminixs-broken-skull-black-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,349.00,499.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lavender-hoodie,LUMINIX's - Lavender Hoodie,"<h3 data-start=""75"" data-end=""137""><strong data-start=""79"" data-end=""137"">Lavender Hoodie – Calm, Cozy, and Effortlessly Stylish</strong></h3>
<p data-start=""139"" data-end=""405"">Add a touch of serene charm to your wardrobe with our <strong data-start=""193"" data-end=""212"">Lavender Hoodie</strong>, designed for those who love comfort wrapped in a soothing, stylish hue. Crafted from plush, premium fabric, this hoodie offers gentle warmth and a smooth, cozy feel perfect for everyday wear.</p>
<p data-start=""407"" data-end=""671"">The <strong data-start=""411"" data-end=""423"">Lavender</strong> shade brings a fresh, calming vibe—soft, modern, and effortlessly eye-catching. With its relaxed fit, adjustable drawstring hood, and practical kangaroo pocket, this hoodie combines comfort, function, and contemporary style in one essential piece.</p>
<p data-start=""673"" data-end=""686""><strong data-start=""673"" data-end=""686"">Features:</strong></p>
<ul data-start=""687"" data-end=""956"">
<li data-start=""687"" data-end=""738"">
<p data-start=""689"" data-end=""738""><strong data-start=""689"" data-end=""716"">Ultra-soft, warm fabric</strong> for all-day comfort</p>
</li>
<li data-start=""739"" data-end=""788"">
<p data-start=""741"" data-end=""788""><strong data-start=""741"" data-end=""767"">Relaxed, easygoing fit</strong> ideal for layering</p>
</li>
<li data-start=""789"" data-end=""842"">
<p data-start=""791"" data-end=""842""><strong data-start=""791"" data-end=""821"">Adjustable drawstring hood</strong> for added coziness</p>
</li>
<li data-start=""843"" data-end=""899"">
<p data-start=""845"" data-end=""899""><strong data-start=""845"" data-end=""864"">Kangaroo pocket</strong> for convenience and casual flair</p>
</li>
<li data-start=""900"" data-end=""956"">
<p data-start=""902"" data-end=""956""><strong data-start=""902"" data-end=""929"">Soothing Lavender color</strong> for a fresh, trendy look</p>
</li>
</ul>
<p data-start=""958"" data-end=""1067"">Perfect for cozy days, casual outings, weekend wear, and adding a gentle pop of color to your everyday style.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,"","",true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,899.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/pure-lavender-hoodie-5.jpg?v=1763532570,1,"",false,,,,,,,,adults,insulated,hoodie-3,plush,,hooded,,s; m; l; xl,,unisex,medium,,kg,,,active
lavender-hoodie,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,899.00,1399.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lavender-hoodie,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,899.00,1399.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lavender-hoodie,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,899.00,1399.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-hoodie,LUMINIX's - Black Hoodie,"<h3 data-start=""73"" data-end=""137""><strong data-start=""77"" data-end=""137"">Black Hoodie – Classic, Versatile, and Effortlessly Cool</strong></h3>
<p data-start=""139"" data-end=""460"">Meet your new everyday essential: the <strong data-start=""177"" data-end=""193"">Black Hoodie</strong>. Crafted from premium, ultra-soft fabric, this hoodie delivers the perfect balance of warmth, comfort, and clean style. Whether you're lounging at home, running errands, or layering up for a cool day out, it’s designed to keep you cozy without compromising on looks.</p>
<p data-start=""462"" data-end=""717"">The <strong data-start=""466"" data-end=""475"">Black</strong> shade offers timeless versatility—easy to style, universally flattering, and always on trend. Featuring a relaxed fit, adjustable drawstring hood, and a convenient kangaroo pocket, this hoodie blends practicality with a minimal, modern edge.</p>
<p data-start=""719"" data-end=""732""><strong data-start=""719"" data-end=""732"">Features:</strong></p>
<ul data-start=""733"" data-end=""979"">
<li data-start=""733"" data-end=""778"">
<p data-start=""735"" data-end=""778""><strong data-start=""735"" data-end=""756"">Soft, warm fabric</strong> for all-day comfort</p>
</li>
<li data-start=""779"" data-end=""813"">
<p data-start=""781"" data-end=""813""><strong data-start=""781"" data-end=""811"">Relaxed, easy-to-layer fit</strong></p>
</li>
<li data-start=""814"" data-end=""865"">
<p data-start=""816"" data-end=""865""><strong data-start=""816"" data-end=""846"">Adjustable drawstring hood</strong> for added warmth</p>
</li>
<li data-start=""866"" data-end=""922"">
<p data-start=""868"" data-end=""922""><strong data-start=""868"" data-end=""887"">Kangaroo pocket</strong> for convenience and casual style</p>
</li>
<li data-start=""923"" data-end=""979"">
<p data-start=""925"" data-end=""979""><strong data-start=""925"" data-end=""949"">Timeless Black color</strong> for a sleek, versatile look</p>
</li>
</ul>
<p data-start=""981"" data-end=""1050"">Perfect for everyday wear, travel, workouts, and effortless layering.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,"","",true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/black-hoodie-2.webp?v=1763575042,1,"",false,,,,,,,,adults,insulated,hoodie-2,,,hooded,,s; m; l; xl,,male,medium,,kg,,,active
black-hoodie,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/black-hoodie-3.webp?v=1763575041,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
black-hoodie,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/black-hoodie-4.webp?v=1763575041,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
black-hoodie,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pink-hoodie,LUMINIX's - Pink Hoodie,"<h3 data-start=""85"" data-end=""141""><strong data-start=""89"" data-end=""141"">Pink Hoodie – Soft, Bright, and Comfortably Chic</strong></h3>
<p data-start=""143"" data-end=""448"">Bring a pop of playful charm to your wardrobe with our <strong data-start=""198"" data-end=""213"">Pink Hoodie</strong>, crafted for those who love cozy comfort with a fun, stylish twist. Made from premium, ultra-soft fabric, this hoodie offers gentle warmth and a smooth, comfortable feel—perfect for everyday wear, lounging, or layering on cooler days.</p>
<p data-start=""450"" data-end=""667"">The <strong data-start=""454"" data-end=""462"">Pink</strong> shade adds a lively, youthful touch that instantly brightens any outfit. With its relaxed fit, adjustable drawstring hood, and classic kangaroo pocket, this hoodie blends practicality with standout style.</p>
<p data-start=""669"" data-end=""682""><strong data-start=""669"" data-end=""682"">Features:</strong></p>
<ul data-start=""683"" data-end=""933"">
<li data-start=""683"" data-end=""734"">
<p data-start=""685"" data-end=""734""><strong data-start=""685"" data-end=""706"">Soft, cozy fabric</strong> for warm, all-day comfort</p>
</li>
<li data-start=""735"" data-end=""769"">
<p data-start=""737"" data-end=""769""><strong data-start=""737"" data-end=""767"">Relaxed, easy-to-style fit</strong></p>
</li>
<li data-start=""770"" data-end=""823"">
<p data-start=""772"" data-end=""823""><strong data-start=""772"" data-end=""802"">Adjustable drawstring hood</strong> for added coziness</p>
</li>
<li data-start=""824"" data-end=""880"">
<p data-start=""826"" data-end=""880""><strong data-start=""826"" data-end=""845"">Kangaroo pocket</strong> for convenience and casual flair</p>
</li>
<li data-start=""881"" data-end=""933"">
<p data-start=""883"" data-end=""933""><strong data-start=""883"" data-end=""905"">Vibrant Pink color</strong> for a fun, uplifting look</p>
</li>
</ul>
<p data-start=""935"" data-end=""1032"">Perfect for casual outings, cozy nights in, weekend wear, and layering with your favorite pieces.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,"","",true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/baby-pink-hoodie-5_008228a2-6659-4c12-84df-7179fa1a4ecd.webp?v=1763574944,1,"",false,,,,,,,,adults,insulated,hoodie-1,,,hooded,,s; m; l; xl,,male,medium,,kg,,,active
pink-hoodie,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/baby-pink-hoodie-3_4241226c-f5ef-41ed-9696-543c47fef0b0.webp?v=1763574944,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
pink-hoodie,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/baby-pink-hoodie-4_d38d8219-3265-4388-8f8a-20d1ab61dc8c.webp?v=1763574944,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
pink-hoodie,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/baby-pink-hoodie-1_7d0b5328-d650-492f-84c6-4570830a7841.jpg?v=1763574944,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
pink-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/baby-pink-hoodie-2_40170be4-1a38-448c-8e38-4bfba31d16a1.webp?v=1763574944,5,"",,,,,,,,,,,,,,,,,,,,,,,,
rust-orange-hoodie,LUMINIX's - Rust Orange Hoodie,"<h3 data-start=""76"" data-end=""138""><strong data-start=""80"" data-end=""138"">Rust Orange Hoodie – Warm, Bold, and Effortlessly Cool</strong></h3>
<p data-start=""140"" data-end=""423"">Make a statement with our <strong data-start=""166"" data-end=""188"">Rust Orange Hoodie</strong>, designed for those who love vibrant warmth paired with everyday comfort. Crafted from soft, premium fabric, this hoodie delivers a cozy, smooth feel that keeps you warm whether you're lounging, layering, or heading out on a cool day.</p>
<p data-start=""425"" data-end=""697"">The <strong data-start=""429"" data-end=""444"">Rust Orange</strong> shade brings an earthy, energetic pop of color—rich, bold, and perfect for adding character to any casual outfit. With its relaxed fit, adjustable drawstring hood, and classic kangaroo pocket, this hoodie combines function, comfort, and standout style.</p>
<p data-start=""699"" data-end=""712""><strong data-start=""699"" data-end=""712"">Features:</strong></p>
<ul data-start=""713"" data-end=""986"">
<li data-start=""713"" data-end=""758"">
<p data-start=""715"" data-end=""758""><strong data-start=""715"" data-end=""736"">Soft, warm fabric</strong> for all-day comfort</p>
</li>
<li data-start=""759"" data-end=""814"">
<p data-start=""761"" data-end=""814""><strong data-start=""761"" data-end=""776"">Relaxed fit</strong> ideal for layering or everyday wear</p>
</li>
<li data-start=""815"" data-end=""868"">
<p data-start=""817"" data-end=""868""><strong data-start=""817"" data-end=""847"">Adjustable drawstring hood</strong> for added coziness</p>
</li>
<li data-start=""869"" data-end=""928"">
<p data-start=""871"" data-end=""928""><strong data-start=""871"" data-end=""890"">Kangaroo pocket</strong> for convenience and laid-back style</p>
</li>
<li data-start=""929"" data-end=""986"">
<p data-start=""931"" data-end=""986""><strong data-start=""931"" data-end=""960"">Vibrant Rust Orange color</strong> for a bold, modern look</p>
</li>
</ul>
<p data-start=""988"" data-end=""1088"">Perfect for cool weather, casual outings, weekend comfort, and adding a warm touch to your wardrobe.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,"","",true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/rust-orange-hoodie-5_be269c13-df91-4d63-9c74-0216e3a3dd3a.webp?v=1763574846,1,"",false,,,,,,,,adults,insulated,hoodie,,,hooded,,s; m; l; xl,,male,medium,,kg,,,active
rust-orange-hoodie,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,999.00,1399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/rust-orange-hoodie-2_46f3ef5b-1eae-4453-a1a3-dd95fdc14e44.webp?v=1763574846,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
